ds,forecast_best,Product ID
2022-01-06,291.5305936615381,P0005
2022-01-07,169.3451197856598,P0005
2022-01-09,154.0021185083255,P0005
2022-01-10,185.06444742560893,P0005
2022-01-11,107.69251730843271,P0005
2022-01-12,130.13198002459092,P0005
2022-01-17,246.28030014474984,P0005
2022-01-18,179.16396953887283,P0005
2022-01-22,230.40699155710354,P0005
2022-01-24,326.129398088204,P0005
2022-01-31,294.06948601767226,P0005
2022-02-01,197.19364438092737,P0005
2022-02-02,195.8667836545437,P0005
2022-02-05,114.72322465449781,P0005
2022-02-06,141.48455569040806,P0005
2022-02-07,147.55149863099155,P0005
2022-02-11,47.06192597659326,P0005
2022-02-14,19.80609988858164,P0005
2022-03-01,57.91827942132409,P0005
2022-03-02,91.50539453511348,P0005
2022-03-07,222.09064313971876,P0005
2022-03-10,348.4086539916749,P0005
2022-03-13,220.93038886923068,P0005
2022-03-15,166.23421332025478,P0005
2022-03-20,188.1051340052355,P0005
2022-03-27,124.71085874800568,P0005
2022-03-31,225.0470663182384,P0005
2022-04-07,191.02694174583172,P0005
2022-04-13,30.53855273217627,P0005
2022-04-16,31.223787803085287,P0005
2022-04-22,144.26936227923258,P0005
2022-04-23,88.76472963286139,P0005
2022-04-24,147.24572333644974,P0005
2022-04-27,134.76961966492598,P0005
2022-05-02,216.49954326963285,P0005
2022-05-03,136.0665315910718,P0005
2022-05-04,152.35825536605472,P0005
2022-05-06,195.60473175774794,P0005
2022-05-07,127.71616946686169,P0005
2022-05-08,173.30530350074193,P0005
2022-05-10,111.0373878539375,P0005
2022-05-14,86.53604270971229,P0005
2022-05-15,130.49306220587914,P0005
2022-05-18,80.06413847629443,P0005
2022-05-24,46.554923930359905,P0005
2022-05-27,111.73779183456824,P0005
2022-05-28,48.64971363468706,P0005
2022-05-30,131.61619972962552,P0005
2022-06-03,127.0540920540434,P0005
2022-06-14,144.66208476834584,P0005
2022-06-17,246.5339886833564,P0005
2022-06-18,194.1062169094911,P0005
2022-06-19,254.81845858222627,P0005
2022-06-22,238.51899440220328,P0005
2022-06-24,278.45760520296704,P0005
2022-06-28,113.63620737586578,P0005
2022-06-29,82.37685724151916,P0005
2022-06-30,190.8181792096045,P0005
2022-07-01,-0.9644670347241231,P0005
2022-07-02,-149.49656135277357,P0005
2022-07-03,-196.95632523580912,P0005
2022-07-04,-278.5412480538449,P0005
2022-07-05,-483.94250699665395,P0005
2022-07-06,-604.8264607207915,P0005
2022-07-07,-587.5760607502165,P0005
2022-07-08,-870.5549550236786,P0005
2022-07-09,-1108.5703425716938,P0005
2022-07-10,-1241.951936342319,P0005
2022-07-11,-1403.9508630864204,P0005
2022-07-12,-1682.2512713839624,P0005
2022-07-13,-1866.4931720382601,P0005
2022-07-14,-1901.0585519385663,P0005
2022-07-15,-2222.382600238886,P0005
2022-07-16,-2483.4650566506607,P0005
2022-07-17,-2622.9978988126254,P0005
2022-07-18,-2772.8119930098114,P0005
2022-07-19,-3019.4342391620908,P0005
2022-07-20,-3151.652489838856,P0005
2022-07-21,-3113.339068183204,P0005
2022-07-22,-3340.7935687402914,P0005
2022-07-23,-3487.2788901436707,P0005
2022-07-24,-3492.1657812808958,P0005
2022-07-25,-3488.3877446427555,P0005
2022-07-26,-3563.9972281743903,P0005
2022-07-27,-3509.7199892753965,P0005
2022-07-28,-3271.7582809801643,P0005
2022-07-29,-3289.1036035338816,P0005
