ds,forecast_best,Product ID
2022-01-04,75.0106081866128,P0011
2022-01-09,155.83480941935295,P0011
2022-01-10,107.07902787526709,P0011
2022-01-14,28.55824736006204,P0011
2022-01-19,164.95508816687885,P0011
2022-01-25,194.50241833497637,P0011
2022-01-31,169.6142158008716,P0011
2022-02-03,211.08635785674636,P0011
2022-02-10,203.60398921499785,P0011
2022-02-16,144.78609816635685,P0011
2022-02-18,22.259088562451105,P0011
2022-03-01,137.89882635820175,P0011
2022-03-05,55.225494319081946,P0011
2022-03-07,134.3356217935813,P0011
2022-03-09,150.18683139707872,P0011
2022-03-10,199.0240472163737,P0011
2022-03-11,53.32970764158348,P0011
2022-03-14,198.89496152568535,P0011
2022-03-15,236.06798572320074,P0011
2022-03-30,304.9272426703208,P0011
2022-04-02,212.58511562177054,P0011
2022-04-08,86.15312824577526,P0011
2022-04-15,4.097871799819771,P0011
2022-04-18,110.87719752477088,P0011
2022-04-21,167.8690059463441,P0011
2022-04-29,128.30564311775782,P0011
2022-05-01,331.0644503447578,P0011
2022-05-03,320.537665081278,P0011
2022-05-08,369.45326507651026,P0011
2022-05-09,305.0173013700487,P0011
2022-05-17,234.69404069110232,P0011
2022-05-20,66.52094706329807,P0011
2022-05-23,176.76557746228414,P0011
2022-06-02,415.41477497376104,P0011
2022-06-06,472.262250034977,P0011
2022-06-17,285.8378207562088,P0011
2022-06-18,301.1901492761784,P0011
2022-06-20,307.16580738546634,P0011
2022-06-21,303.2906167699096,P0011
2022-06-22,251.75664138434124,P0011
2022-06-24,94.95480472122345,P0011
2022-06-26,248.64920426010377,P0011
2022-06-29,214.39137444002984,P0011
2022-06-30,277.3417655564469,P0011
2022-07-01,151.7720505996809,P0011
2022-07-02,232.85450720889654,P0011
2022-07-03,400.67478933442544,P0011
2022-07-04,385.0063722609904,P0011
2022-07-05,456.142107301535,P0011
2022-07-06,476.7919672350338,P0011
2022-07-07,559.6933610847748,P0011
2022-07-08,442.42208679553835,P0011
2022-07-09,518.4508183872848,P0011
2022-07-10,666.4101723811335,P0011
2022-07-11,614.9198620168511,P0011
2022-07-12,633.4719056204243,P0011
2022-07-13,584.3733374137893,P0011
2022-07-14,580.3932793688829,P0011
2022-07-15,359.6010805719387,P0011
2022-07-16,316.4412586702386,P0011
2022-07-17,330.99936464793853,P0011
2022-07-18,133.82562723354823,P0011
2022-07-19,-3.2020105993511763,P0011
2022-07-20,-214.968050757133,P0011
2022-07-21,-385.5176423421426,P0011
2022-07-22,-773.275493665529,P0011
2022-07-23,-980.0388042694324,P0011
2022-07-24,-1121.7888266913335,P0011
2022-07-25,-1463.9526413258652,P0011
2022-07-26,-1730.6317113352952,P0011
2022-07-27,-2052.787763133154,P0011
2022-07-28,-2310.7386217664753,P0011
2022-07-29,-2759.474324804762,P0011
