ds,forecast_best,Product ID
2022-01-08,179.24116774268356,P0019
2022-01-12,125.6919182508696,P0019
2022-01-14,60.702163204583805,P0019
2022-01-25,435.9884814349392,P0019
2022-02-10,362.8526252543843,P0019
2022-02-11,274.32318524119427,P0019
2022-02-12,275.0894423448571,P0019
2022-02-16,257.0490794763333,P0019
2022-02-22,237.93771046900957,P0019
2022-02-26,160.56894559223898,P0019
2022-02-27,178.24949616416654,P0019
2022-02-28,227.69020492287228,P0019
2022-03-03,199.9764283363775,P0019
2022-03-06,156.15397342258996,P0019
2022-03-11,80.0736813130503,P0019
2022-03-14,144.1948005189633,P0019
2022-03-24,76.91473405104195,P0019
2022-04-07,61.00119809563921,P0019
2022-04-16,-15.891057638582595,P0019
2022-04-17,3.0214233410639224,P0019
2022-04-25,99.11660232682564,P0019
2022-04-28,111.22968041905696,P0019
2022-05-05,188.5369261406401,P0019
2022-05-06,128.7961505701057,P0019
2022-05-09,239.65338681585976,P0019
2022-05-19,250.3163699951109,P0019
2022-05-20,183.3541749887052,P0019
2022-05-30,267.4318784652356,P0019
2022-05-31,263.69210684937775,P0019
2022-06-01,232.13390725609403,P0019
2022-06-05,168.17888041939642,P0019
2022-06-09,149.93736709060076,P0019
2022-06-10,69.73063799557289,P0019
2022-06-12,88.22297452049756,P0019
2022-06-18,55.109752275524954,P0019
2022-06-21,146.40561958730885,P0019
2022-06-23,140.24669850643542,P0019
2022-06-25,99.87997513541939,P0019
2022-06-26,116.1901395224566,P0019
2022-06-27,157.9369931537762,P0019
2022-06-28,141.99677269038818,P0019
2022-06-29,89.12068413577396,P0019
2022-06-30,52.129419955511764,P0019
2022-07-01,-70.82714871141883,P0019
2022-07-02,-121.55475260370254,P0019
2022-07-03,-191.8407064410807,P0019
2022-07-04,-250.13121853327186,P0019
2022-07-05,-379.2518264898662,P0019
2022-07-06,-557.793349927092,P0019
2022-07-07,-731.8997526605799,P0019
2022-07-08,-1001.9992855455658,P0019
2022-07-09,-1208.089370755869,P0019
2022-07-10,-1439.7725647146715,P0019
2022-07-11,-1662.954102711068,P0019
2022-07-12,-1957.5929480578654,P0019
2022-07-13,-2299.128592587041,P0019
2022-07-14,-2630.3195797934854,P0019
2022-07-15,-3048.0344219601093,P0019
2022-07-16,-3388.6043995569426,P0019
2022-07-17,-3737.9343484292913,P0019
2022-07-18,-4058.280468074669,P0019
2022-07-19,-4426.085394210638,P0019
2022-07-20,-4813.4909278361465,P0019
2022-07-21,-5160.262403284623,P0019
2022-07-22,-5560.663289575881,P0019
2022-07-23,-5848.887397719667,P0019
2022-07-24,-6109.242698028871,P0019
2022-07-25,-6302.993747321174,P0019
2022-07-26,-6506.251057972866,P0019
2022-07-27,-6691.5260646546285,P0019
2022-07-28,-6799.684159645977,P0019
2022-07-29,-6926.833149887924,P0019
