ds,forecast_best,Product ID
2022-01-05,16.97427950197158,P0002
2022-01-10,263.93056970646626,P0002
2022-01-18,329.95829960496525,P0002
2022-01-20,62.35586983169219,P0002
2022-01-21,182.49974854211808,P0002
2022-01-22,14.16502302104027,P0002
2022-02-02,127.47163429142347,P0002
2022-02-12,101.72228591981946,P0002
2022-02-14,112.81773006217253,P0002
2022-02-16,157.9987847645877,P0002
2022-02-23,194.42229770035163,P0002
2022-02-27,231.69835924569537,P0002
2022-03-03,230.17027139286546,P0002
2022-03-04,373.3970844108433,P0002
2022-03-27,139.05853387486457,P0002
2022-03-28,93.31063492842782,P0002
2022-04-11,60.75376669279865,P0002
2022-04-14,59.19455510251919,P0002
2022-04-15,195.01962852957843,P0002
2022-04-16,38.78045807161084,P0002
2022-04-21,69.45888669481076,P0002
2022-04-22,212.65488446267307,P0002
2022-04-27,161.06518791375186,P0002
2022-04-28,133.0363389425495,P0002
2022-05-07,198.49744435672392,P0002
2022-05-13,344.4484719634886,P0002
2022-05-15,227.174952429997,P0002
2022-05-18,196.44201002903992,P0002
2022-05-22,145.53402207305714,P0002
2022-05-23,92.7209569285418,P0002
2022-06-01,122.61941713457566,P0002
2022-06-05,177.41521819520904,P0002
2022-06-12,354.7536081546684,P0002
2022-06-15,434.6848751587686,P0002
2022-06-27,58.182988511801796,P0002
2022-06-28,163.10692123068327,P0002
2022-06-29,-162.61108279151824,P0002
2022-06-30,-367.2103253902547,P0002
2022-07-01,-417.63819640765723,P0002
2022-07-02,-783.6690074126841,P0002
2022-07-03,-961.6761632907087,P0002
2022-07-04,-1259.4196722045895,P0002
2022-07-05,-1309.257661518118,P0002
2022-07-06,-1789.069487850099,P0002
2022-07-07,-2144.436930661738,P0002
2022-07-08,-2339.414660144387,P0002
2022-07-09,-2840.6879655215535,P0002
2022-07-10,-3141.3926392981525,P0002
2022-07-11,-3545.958566212056,P0002
2022-07-12,-3683.38496207749,P0002
2022-07-13,-4228.233858760856,P0002
2022-07-14,-4622.887072612483,P0002
2022-07-15,-4828.396352254979,P0002
2022-07-16,-5308.72297975519,P0002
2022-07-17,-5554.639824432102,P0002
2022-07-18,-5868.655358253975,P0002
2022-07-19,-5878.365441291957,P0002
2022-07-20,-6257.517292084712,P0002
2022-07-21,-6448.328710553569,P0002
2022-07-22,-6412.390150478564,P0002
2022-07-23,-6614.943947744017,P0002
2022-07-24,-6548.811926942053,P0002
2022-07-25,-6519.32936747128,P0002
2022-07-26,-6157.689912791389,P0002
2022-07-27,-6141.984964439727,P0002
