ds,forecast_best,Product ID
2022-01-02,114.39656001252911,P0006
2022-01-08,337.6735128285786,P0006
2022-01-14,257.79796274264515,P0006
2022-01-29,103.8963743016921,P0006
2022-02-02,163.14030202686257,P0006
2022-02-03,82.86481233371222,P0006
2022-02-10,116.98610567919263,P0006
2022-02-11,180.46285129155876,P0006
2022-02-17,121.15108927608185,P0006
2022-02-19,182.32179117397902,P0006
2022-02-22,192.0084534822036,P0006
2022-03-01,206.43211204933965,P0006
2022-03-04,204.39884229539058,P0006
2022-03-08,202.11873641280653,P0006
2022-03-09,220.06639052331928,P0006
2022-03-10,127.33901728092587,P0006
2022-03-11,183.70532432730562,P0006
2022-03-14,131.72565177674335,P0006
2022-03-21,79.75878126521911,P0006
2022-03-22,110.34660915585386,P0006
2022-03-29,96.0684159697862,P0006
2022-04-01,99.70958992789821,P0006
2022-04-02,102.25642790079979,P0006
2022-04-03,176.2680026367923,P0006
2022-04-09,135.44531281661943,P0006
2022-04-15,145.4830152476539,P0006
2022-04-16,142.0323103798641,P0006
2022-04-17,208.60015082201994,P0006
2022-04-20,153.15475596225775,P0006
2022-04-24,167.93510018773333,P0006
2022-04-25,60.94314148544487,P0006
2022-05-05,-13.329153331991336,P0006
2022-05-11,92.5301902853123,P0006
2022-05-15,158.61936777262736,P0006
2022-05-16,65.32507207342496,P0006
2022-05-21,122.6409955660493,P0006
2022-05-22,195.75122432993197,P0006
2022-05-23,99.008474939199,P0006
2022-05-26,74.11837827876099,P0006
2022-06-07,163.74612562794096,P0006
2022-06-08,192.9173217637096,P0006
2022-06-09,113.34079246893145,P0006
2022-06-16,180.5543588702884,P0006
2022-06-19,314.72743634249144,P0006
2022-06-25,99.77589411675115,P0006
2022-06-26,115.47893352371364,P0006
2022-06-27,-48.09427441994313,P0006
2022-06-28,-86.04984737933293,P0006
2022-06-29,-149.2871038999417,P0006
2022-06-30,-333.05341016302464,P0006
2022-07-01,-377.4372700492716,P0006
2022-07-02,-495.25960332814725,P0006
2022-07-03,-551.5251741527951,P0006
2022-07-04,-785.5033829810387,P0006
2022-07-05,-890.8137716334812,P0006
2022-07-06,-1016.7991409170863,P0006
2022-07-07,-1257.1092405078998,P0006
2022-07-08,-1350.2256930174442,P0006
2022-07-09,-1507.387534764021,P0006
2022-07-10,-1592.0786797745773,P0006
2022-07-11,-1842.1457821664383,P0006
2022-07-12,-1949.9210401712471,P0006
2022-07-13,-2063.631982505784,P0006
2022-07-14,-2276.020304289734,P0006
2022-07-15,-2324.8995083872487,P0006
2022-07-16,-2421.1098367687478,P0006
2022-07-17,-2428.030931073466,P0006
2022-07-18,-2583.7198836914104,P0006
2022-07-19,-2581.0484848688275,P0006
2022-07-20,-2569.1210667105715,P0006
2022-07-21,-2641.8944897541282,P0006
2022-07-22,-2538.7296431418713,P0006
2022-07-23,-2472.332710680536,P0006
2022-07-24,-2308.2465749231033,P0006
2022-07-25,-2286.960128057583,P0006
