ds,forecast_best,Product ID
2022-01-04,140.88025432086994,P0003
2022-01-05,25.013139320222763,P0003
2022-01-06,151.11762206492352,P0003
2022-01-11,127.62294555173497,P0003
2022-01-16,49.36175077767416,P0003
2022-01-18,209.12115680514881,P0003
2022-01-20,265.15321022841516,P0003
2022-01-24,161.68345330762207,P0003
2022-01-26,48.86255073145094,P0003
2022-02-03,165.0791896252499,P0003
2022-02-08,150.13025792707197,P0003
2022-02-10,237.25063787783301,P0003
2022-02-14,213.69745320550646,P0003
2022-02-15,213.0798793051652,P0003
2022-02-20,62.00081935736284,P0003
2022-02-22,207.77853717949972,P0003
2022-02-26,48.56532330258642,P0003
2022-03-03,239.9061086994755,P0003
2022-03-08,165.03686747649363,P0003
2022-03-14,127.14373676865864,P0003
2022-03-16,13.604652580064567,P0003
2022-03-17,143.52404926457234,P0003
2022-03-25,-3.8766789325143236,P0003
2022-04-06,46.95522006696274,P0003
2022-04-10,138.12079965036037,P0003
2022-04-11,338.40678698897557,P0003
2022-04-21,658.8257680772716,P0003
2022-05-04,320.7332488464858,P0003
2022-05-05,444.98010382005873,P0003
2022-05-07,200.3544856099095,P0003
2022-05-14,104.15020525394857,P0003
2022-05-15,83.22833924550798,P0003
2022-05-17,218.06698914624053,P0003
2022-05-18,128.4283553702935,P0003
2022-05-23,178.4841659484175,P0003
2022-05-24,167.11353910010496,P0003
2022-05-25,81.03684138092979,P0003
2022-05-27,195.27361814644473,P0003
2022-05-31,159.44291101679903,P0003
2022-06-10,257.2440746253129,P0003
2022-06-13,211.83101390101842,P0003
2022-06-18,-4.8134443839499,P0003
2022-06-21,104.78291711238433,P0003
2022-06-23,183.57787802591542,P0003
2022-06-25,48.162461554616584,P0003
2022-06-26,101.4739576650095,P0003
2022-06-27,348.48582134848346,P0003
2022-06-28,458.8616125179879,P0003
2022-06-29,524.5219903695637,P0003
2022-06-30,850.6162451710485,P0003
2022-07-01,1043.5895630699513,P0003
2022-07-02,1118.8496244165724,P0003
2022-07-03,1405.113657791718,P0003
2022-07-04,1902.8818191515784,P0003
2022-07-05,2278.6900367066182,P0003
2022-07-06,2620.60476924432,P0003
2022-07-07,3229.223646243923,P0003
2022-07-08,3705.7929567612255,P0003
2022-07-09,4059.9457009974312,P0003
2022-07-10,4614.140853195753,P0003
2022-07-11,5362.24862703469,P0003
2022-07-12,5963.933200073876,P0003
2022-07-13,6500.293070775562,P0003
2022-07-14,7265.020185601777,P0003
2022-07-15,7852.685465883521,P0003
2022-07-16,8266.650671561478,P0003
2022-07-17,8823.683115758118,P0003
2022-07-18,9512.713624285978,P0003
2022-07-19,9989.384643441392,P0003
2022-07-20,10331.844075615405,P0003
2022-07-21,10832.041466284323,P0003
2022-07-22,11084.129861978896,P0003
2022-07-23,11092.46929293493,P0003
2022-07-24,11176.304856884084,P0003
2022-07-25,11328.556817929897,P0003
