ds,forecast_best,Product ID
2022-01-02,194.46607441839586,P0009
2022-01-03,88.51883973461518,P0009
2022-01-06,59.66568821207578,P0009
2022-01-09,194.15954290317708,P0009
2022-01-16,391.773867912766,P0009
2022-01-25,382.2538889053732,P0009
2022-01-30,324.04497484882825,P0009
2022-02-15,159.96767761845126,P0009
2022-02-16,104.44984789539446,P0009
2022-02-18,187.85876047846835,P0009
2022-02-24,75.29289754183038,P0009
2022-02-27,143.9815800662161,P0009
2022-03-05,63.099875664798304,P0009
2022-03-06,161.54103119954323,P0009
2022-03-10,118.60329295215871,P0009
2022-03-11,217.78941854136633,P0009
2022-03-12,121.80106193656275,P0009
2022-03-14,161.43144572429446,P0009
2022-03-16,170.61178372750203,P0009
2022-03-18,270.7478542071617,P0009
2022-03-25,253.79471233548168,P0009
2022-03-30,116.49138017310736,P0009
2022-04-02,75.40182449832335,P0009
2022-04-04,86.28447317022358,P0009
2022-04-05,130.28467573146844,P0009
2022-04-07,79.53262268376255,P0009
2022-04-10,173.13215275386435,P0009
2022-04-16,153.29939176373148,P0009
2022-04-18,199.7071118909148,P0009
2022-04-25,228.1164687021046,P0009
2022-04-26,267.90402582141564,P0009
2022-05-02,129.10839261027755,P0009
2022-05-03,154.76048732312515,P0009
2022-05-04,81.1078098423514,P0009
2022-05-08,79.90710553949637,P0009
2022-05-12,-41.931851389988196,P0009
2022-05-22,110.6644871783335,P0009
2022-05-25,77.51856584587361,P0009
2022-05-27,190.45719944886488,P0009
2022-05-28,93.23785721841284,P0009
2022-05-30,124.45280163593486,P0009
2022-05-31,172.3049651583499,P0009
2022-06-02,116.44627946370917,P0009
2022-06-05,174.78282085125622,P0009
2022-06-08,77.0386317230215,P0009
2022-06-09,72.59607861963286,P0009
2022-06-12,146.70261627574334,P0009
2022-06-21,228.55405586160896,P0009
2022-06-24,266.95350598756136,P0009
2022-06-25,143.50247083375618,P0009
2022-06-28,72.95468565172081,P0009
2022-06-29,-61.37172691848761,P0009
2022-06-30,-164.08619392580687,P0009
2022-07-01,-201.02259656946998,P0009
2022-07-02,-457.98546023998733,P0009
2022-07-03,-543.0951060025825,P0009
2022-07-04,-818.6294452054083,P0009
2022-07-05,-1004.2906922883299,P0009
2022-07-06,-1316.638703997139,P0009
2022-07-07,-1603.3500665319807,P0009
2022-07-08,-1827.5073433380944,P0009
2022-07-09,-2271.87543074533,P0009
2022-07-10,-2541.2928083264833,P0009
2022-07-11,-2994.566978439242,P0009
2022-07-12,-3347.8014611414474,P0009
2022-07-13,-3813.8949657061885,P0009
2022-07-14,-4236.870616488469,P0009
2022-07-15,-4576.238270292249,P0009
2022-07-16,-5111.345393949691,P0009
2022-07-17,-5443.84273877715,P0009
2022-07-18,-5929.652518351714,P0009
2022-07-19,-6282.364864686291,P0009
2022-07-20,-6712.8016255130715,P0009
2022-07-21,-7063.403889536868,P0009
2022-07-22,-7292.644887949267,P0009
2022-07-23,-7679.422485908657,P0009
2022-07-24,-7825.556409481296,P0009
2022-07-25,-8087.777013016371,P0009
2022-07-26,-8181.130672697612,P0009
2022-07-27,-8318.540409399704,P0009
2022-07-28,-8345.177910815939,P0009
