ds,forecast_best,Product ID
2022-01-05,102.45537349866584,P0015
2022-01-08,165.92175296473215,P0015
2022-01-10,136.38096030861368,P0015
2022-01-11,92.00115171869913,P0015
2022-01-12,50.00528466186529,P0015
2022-01-13,89.06033092962252,P0015
2022-01-16,96.60190767241,P0015
2022-01-18,73.48237123614865,P0015
2022-01-21,52.49735951177104,P0015
2022-01-27,151.30943650220604,P0015
2022-01-30,150.40066539734573,P0015
2022-02-01,94.02512456377724,P0015
2022-02-05,68.00444900837715,P0015
2022-02-06,46.015443296506305,P0015
2022-02-17,24.512770164316862,P0015
2022-02-18,-22.888497832557277,P0015
2022-02-23,88.96245970448479,P0015
2022-02-25,105.32058297981018,P0015
2022-03-01,189.33030592006457,P0015
2022-03-02,159.9581770534736,P0015
2022-03-03,206.4601330216335,P0015
2022-03-07,192.5942700382003,P0015
2022-04-01,75.11473534248194,P0015
2022-04-04,155.09808332879516,P0015
2022-04-09,139.41943713122566,P0015
2022-04-12,84.9404827561857,P0015
2022-04-18,108.68082489233984,P0015
2022-04-26,123.37953541433183,P0015
2022-04-27,98.94886308908474,P0015
2022-04-28,152.7491826047309,P0015
2022-05-01,181.77864317306523,P0015
2022-05-02,184.24388246198578,P0015
2022-05-14,193.64151273396385,P0015
2022-05-16,196.21296259782434,P0015
2022-05-18,144.73636854723645,P0015
2022-05-19,198.88643185743922,P0015
2022-05-21,232.86487125752728,P0015
2022-05-22,231.56044548793045,P0015
2022-05-27,143.45821385367196,P0015
2022-05-28,218.4980712169263,P0015
2022-05-29,197.9651851108407,P0015
2022-05-30,179.97012815269477,P0015
2022-05-31,126.4959207044875,P0015
2022-06-18,136.83924609674477,P0015
2022-06-20,241.7304248585042,P0015
2022-06-22,278.91525666453754,P0015
2022-06-29,48.327085565904554,P0015
2022-06-30,-77.58928822921416,P0015
2022-07-01,-364.86735310174186,P0015
2022-07-02,-555.5062046454689,P0015
2022-07-03,-894.5924690853253,P0015
2022-07-04,-1286.2547408431192,P0015
2022-07-05,-1769.9047377225106,P0015
2022-07-06,-2312.4243740575675,P0015
2022-07-07,-2834.855344571072,P0015
2022-07-08,-3525.3265428968766,P0015
2022-07-09,-4118.205897556054,P0015
2022-07-10,-4850.291727816737,P0015
2022-07-11,-5616.914825224961,P0015
2022-07-12,-6448.349435823309,P0015
2022-07-13,-7302.189259491939,P0015
2022-07-14,-8090.241322022824,P0015
2022-07-15,-8991.668724280253,P0015
2022-07-16,-9732.364038731108,P0015
2022-07-17,-10541.36325638869,P0015
2022-07-18,-11307.166024469387,P0015
2022-07-19,-12054.354750241184,P0015
2022-07-20,-12736.163094645592,P0015
2022-07-21,-13261.541270584845,P0015
2022-07-22,-13808.444008453009,P0015
2022-07-23,-14103.318260003825,P0015
2022-07-24,-14377.596424460331,P0015
2022-07-25,-14524.057424502967,P0015
2022-07-26,-14573.44561382113,P0015
2022-07-27,-14486.996359635788,P0015
2022-07-28,-14183.41502240553,P0015
2022-07-29,-13852.035540980107,P0015
