ds,forecast_best,Product ID
2022-01-04,175.4227036598735,P0020
2022-01-05,110.94345915373759,P0020
2022-01-13,204.1254798919334,P0020
2022-01-17,281.5485138851693,P0020
2022-01-18,278.2447970786825,P0020
2022-01-25,224.0521942056721,P0020
2022-01-26,189.04020041463107,P0020
2022-01-27,193.55816694397313,P0020
2022-01-29,178.46529803918006,P0020
2022-01-31,173.36318928619227,P0020
2022-02-01,161.03314020705847,P0020
2022-02-07,177.49788848893309,P0020
2022-02-13,223.25431309530805,P0020
2022-02-17,121.4920198456656,P0020
2022-02-20,140.00723927816858,P0020
2022-02-26,0.7951648755237102,P0020
2022-02-28,-3.9108163851107065,P0020
2022-03-04,64.23964358976644,P0020
2022-03-06,68.6636350518337,P0020
2022-03-16,103.15832015448683,P0020
2022-03-17,124.10596255226625,P0020
2022-03-21,130.50941696448348,P0020
2022-03-27,118.87842638727858,P0020
2022-03-30,7.539130670210454,P0020
2022-04-01,86.065501975806,P0020
2022-04-03,66.28393640662898,P0020
2022-04-08,97.22761244459923,P0020
2022-04-18,116.77248196783472,P0020
2022-04-19,110.54936272038378,P0020
2022-04-22,178.82594482082925,P0020
2022-04-26,86.43935057612555,P0020
2022-04-30,62.13333885487299,P0020
2022-05-16,161.0002623184231,P0020
2022-05-26,133.36830432808125,P0020
2022-06-01,62.88694957586904,P0020
2022-06-04,76.38503841328003,P0020
2022-06-10,184.31104872332452,P0020
2022-06-14,154.1587408228242,P0020
2022-06-15,139.49042848087697,P0020
2022-06-19,221.43262665581472,P0020
2022-06-22,108.77500049578089,P0020
2022-06-27,44.792501844994206,P0020
2022-06-28,19.09836981270047,P0020
2022-06-29,-16.3395817138358,P0020
2022-06-30,-8.09705793714113,P0020
2022-07-01,65.47152373469584,P0020
2022-07-02,0.10056361533037261,P0020
2022-07-03,71.19631026989435,P0020
2022-07-04,45.36962893541977,P0020
2022-07-05,70.47960647006897,P0020
2022-07-06,93.31876044615257,P0020
2022-07-07,166.16114275457318,P0020
2022-07-08,309.15996306790817,P0020
2022-07-09,316.23457409920326,P0020
2022-07-10,460.68468359113757,P0020
2022-07-11,506.76576532893057,P0020
2022-07-12,599.7861331228082,P0020
2022-07-13,683.8554436437992,P0020
2022-07-14,808.5045635417382,P0020
2022-07-15,991.1617433217916,P0020
2022-07-16,1023.1229651017884,P0020
2022-07-17,1175.252108895063,P0020
2022-07-18,1209.6424993519902,P0020
2022-07-19,1269.7977599728038,P0020
2022-07-20,1298.4591466756972,P0020
2022-07-21,1344.2967192633105,P0020
2022-07-22,1424.4468096640885,P0020
2022-07-23,1330.531340565211,P0020
2022-07-24,1334.3925699506628,P0020
2022-07-25,1199.7730691475497,P0020
2022-07-26,1072.4974854430081,P0020
2022-07-27,898.2823189082171,P0020
