ds,forecast_best,Product ID
2022-01-01,124.33573139963747,P0012
2022-01-02,156.48129803874036,P0012
2022-01-08,161.82994090771268,P0012
2022-01-13,225.49360126038886,P0012
2022-01-17,167.69735987827832,P0012
2022-01-20,191.48306772678524,P0012
2022-01-25,138.8187715796606,P0012
2022-01-27,250.13082812864948,P0012
2022-02-07,355.75470810963566,P0012
2022-02-09,274.2950399644864,P0012
2022-02-11,184.69347285217475,P0012
2022-02-12,270.60322182565096,P0012
2022-02-18,94.89892939213385,P0012
2022-02-20,177.291699630261,P0012
2022-02-24,212.60560413273302,P0012
2022-02-27,120.54337954755009,P0012
2022-03-01,118.48380389315406,P0012
2022-03-15,233.34909722369667,P0012
2022-03-18,125.20482364539465,P0012
2022-03-19,215.41625808611028,P0012
2022-03-22,207.34684496149112,P0012
2022-03-24,274.05071998292135,P0012
2022-03-31,216.64028325629607,P0012
2022-04-02,112.10647026165658,P0012
2022-04-06,100.78302255458124,P0012
2022-04-07,216.16831809546022,P0012
2022-04-10,149.59645942772704,P0012
2022-04-11,204.30105174718042,P0012
2022-04-12,152.94251396406005,P0012
2022-04-13,129.59898243469507,P0012
2022-04-17,164.33762245216292,P0012
2022-04-24,115.94696895115568,P0012
2022-04-26,88.59916803960067,P0012
2022-05-03,26.413209786559293,P0012
2022-05-12,133.39653465149377,P0012
2022-05-14,51.664933468931935,P0012
2022-05-15,77.72539199458967,P0012
2022-05-22,116.32948630177916,P0012
2022-05-27,4.57371021132596,P0012
2022-06-04,106.00999330605327,P0012
2022-06-05,129.64915494030743,P0012
2022-06-08,122.02816869617556,P0012
2022-06-10,62.60401432619747,P0012
2022-06-19,241.03766713361009,P0012
2022-06-20,291.2200978277948,P0012
2022-06-29,231.26007303968083,P0012
2022-06-30,366.90179428884693,P0012
2022-07-01,207.7476268838213,P0012
2022-07-02,345.5289487910708,P0012
2022-07-03,419.078867228804,P0012
2022-07-04,538.25347885623,P0012
2022-07-05,566.3116972944075,P0012
2022-07-06,638.5478721801124,P0012
2022-07-07,865.7123466796259,P0012
2022-07-08,805.492348870687,P0012
2022-07-09,1048.2429584351885,P0012
2022-07-10,1231.1213472428585,P0012
2022-07-11,1462.0269846280767,P0012
2022-07-12,1602.009221232552,P0012
2022-07-13,1783.9362199466473,P0012
2022-07-14,2115.9598783284428,P0012
2022-07-15,2153.048392357883,P0012
2022-07-16,2482.775225274511,P0012
2022-07-17,2739.5164876962344,P0012
2022-07-18,3028.458037017385,P0012
2022-07-19,3208.0721667344083,P0012
2022-07-20,3408.8561861925773,P0012
2022-07-21,3736.865782255477,P0012
2022-07-22,3745.313018817951,P0012
2022-07-23,4020.4159488501855,P0012
2022-07-24,4195.650108630488,P0012
2022-07-25,4375.801565420537,P0012
2022-07-26,4419.479898659434,P0012
2022-07-27,4457.882114351743,P0012
2022-07-28,4598.33931317391,P0012
2022-07-29,4395.915161931076,P0012
